,match_id,team_id,team,minute,team_goals,yellow_cards,shots_generated,red_cards,score_differential,outcome,final_third_percentage,max_minute_game,minute_percentage,home_away,final_goals
281,3754039,31,Crystal Palace,97,1,1,15,1,-1,0,0.047273031666666666,97,100.0,1,1
282,3754039,23,Watford,0,0,0,0,0,0,1,0.047273031666666666,97,0.0,0,2
283,3754039,23,Watford,1,0,0,0,0,0,1,0.03808288,97,1.0,0,2
284,3754039,23,Watford,2,0,0,0,0,0,1,0.028975283333333334,97,2.0,0,2
285,3754039,23,Watford,3,0,0,0,0,0,1,0.03233174500333333,97,3.0,0,2
286,3754039,23,Watford,4,0,0,0,0,0,1,0.03479920667,97,4.0,0,2
287,3754039,23,Watford,5,0,0,0,0,0,1,0.03479920667,97,5.0,0,2
288,3754039,23,Watford,6,0,0,0,0,0,1,0.03844576500333333,97,6.0,0,2
289,3754039,23,Watford,7,0,0,0,0,0,1,0.03844576500333333,97,7.000000000000001,0,2
290,3754039,23,Watford,8,0,0,0,0,0,1,0.027947118336666667,97,8.0,0,2
291,3754039,23,Watford,9,0,0,0,0,0,1,0.02039282667,97,9.0,0,2
292,3754039,23,Watford,10,0,0,0,0,0,1,0.022277345003333334,97,10.0,0,2
293,3754039,23,Watford,11,0,0,0,0,0,1,0.03460437667,97,11.0,0,2
294,3754039,23,Watford,12,0,0,0,0,0,1,0.03460437667,97,12.0,0,2
295,3754039,23,Watford,13,0,0,0,0,0,1,0.03315998833333333,97,13.0,0,2
296,3754039,23,Watford,14,0,0,0,0,0,1,0.02593244666666667,97,14.000000000000002,0,2
297,3754039,23,Watford,15,1,0,1,0,1,1,0.026780943333333335,97,15.0,0,2
298,3754039,23,Watford,16,1,0,1,0,1,1,0.023134385,97,16.0,0,2
299,3754039,23,Watford,17,1,0,1,0,1,1,0.031889096666666665,97,18.0,0,2
300,3754039,23,Watford,18,1,0,1,0,1,1,0.03334890333333334,97,19.0,0,2
301,3754039,23,Watford,19,1,0,1,0,1,1,0.035270865000000005,97,20.0,0,2
302,3754039,23,Watford,20,1,0,1,0,1,1,0.03338634666666667,97,21.0,0,2
303,3754039,23,Watford,21,1,0,1,0,1,1,0.021059315,97,22.0,0,2
304,3754039,23,Watford,22,1,0,1,0,1,1,0.021059315,97,23.0,0,2
305,3754039,23,Watford,23,1,0,1,0,1,1,0.017061075,97,24.0,0,2
306,3754039,23,Watford,24,1,0,1,0,1,1,0.017061075,97,25.0,0,2
307,3754039,23,Watford,25,1,0,1,0,1,1,0.01621257833333333,97,26.0,0,2
308,3754039,23,Watford,26,1,0,1,0,1,1,0.021412026666666667,97,27.0,0,2
309,3754039,23,Watford,27,1,0,1,0,1,1,0.012657314999999999,97,28.000000000000004,0,2
310,3754039,23,Watford,28,1,0,2,0,1,1,0.02149528833833333,97,28.999999999999996,0,2
311,3754039,23,Watford,29,1,0,2,0,1,1,0.019573326671666665,97,30.0,0,2
312,3754039,23,Watford,30,1,0,2,0,1,1,0.023718756671666667,97,31.0,0,2
313,3754039,23,Watford,31,1,0,2,0,1,1,0.036595210005,97,32.0,0,2
314,3754039,23,Watford,32,1,0,2,0,1,1,0.03859520667166667,97,33.0,0,2
315,3754039,23,Watford,33,1,0,2,0,1,1,0.054627160004999994,97,34.0,0,2
316,3754039,23,Watford,34,1,0,2,0,1,1,0.054627160004999994,97,35.0,0,2
317,3754039,23,Watford,35,1,0,3,0,1,1,0.065265480005,97,36.0,0,2
318,3754039,23,Watford,36,1,0,3,0,1,1,0.060066031671666666,97,37.0,0,2
319,3754039,23,Watford,37,1,0,3,0,1,1,0.08776150833833332,97,38.0,0,2
320,3754039,23,Watford,38,1,0,3,0,1,1,0.07462289,97,39.0,0,2
321,3754039,23,Watford,39,1,0,3,0,1,1,0.07462289,97,40.0,0,2
322,3754039,23,Watford,40,1,0,3,0,1,1,0.07265208333333334,97,41.0,0,2
323,3754039,23,Watford,41,1,0,4,0,1,1,0.061750778333333346,97,42.0,0,2
324,3754039,23,Watford,42,1,0,4,0,1,1,0.07791570834166667,97,43.0,0,2
325,3754039,23,Watford,43,1,0,4,0,1,1,0.06401708834166667,97,44.0,0,2
326,3754039,23,Watford,44,1,0,4,0,0,1,0.06401708834166667,97,45.0,0,2
327,3754039,23,Watford,45,1,0,4,0,0,1,0.05537876500833333,97,46.0,0,2
328,3754039,23,Watford,46,1,0,4,0,0,1,0.065299291675,97,47.0,0,2
329,3754039,23,Watford,47,1,0,4,0,0,1,0.040270481675,97,48.0,0,2
330,3754039,23,Watford,48,1,0,4,0,0,1,0.039035221674999995,97,49.0,0,2
331,3754039,23,Watford,49,1,0,4,0,0,1,0.039035221674999995,97,51.0,0,2
332,3754039,23,Watford,50,1,0,4,0,0,1,0.04672430668166667,97,52.0,0,2
333,3754039,23,Watford,51,1,0,4,0,0,1,0.05038095501499999,97,53.0,0,2
334,3754039,23,Watford,52,1,0,4,0,0,1,0.04390078834,97,54.0,0,2
335,3754039,23,Watford,53,1,0,4,0,0,1,0.04176745500666666,97,55.00000000000001,0,2
336,3754039,23,Watford,54,1,0,4,0,0,1,0.04176745500666666,97,56.00000000000001,0,2
337,3754039,23,Watford,55,1,0,4,0,0,1,0.04176745834,97,56.99999999999999,0,2
338,3754039,23,Watford,56,1,0,4,0,0,1,0.03318026500666667,97,57.99999999999999,0,2
339,3754039,23,Watford,57,1,0,4,0,0,1,0.032476725006666665,97,59.0,0,2
340,3754039,23,Watford,58,1,0,4,0,0,1,0.032476725006666665,97,60.0,0,2
341,3754039,23,Watford,59,1,0,4,0,0,1,0.038744776673333335,97,61.0,0,2
342,3754039,23,Watford,60,1,0,4,0,0,1,0.030739491666666667,97,62.0,0,2
343,3754039,23,Watford,61,1,0,5,0,0,1,0.031011164999999997,97,63.0,0,2
344,3754039,23,Watford,62,1,0,5,0,0,1,0.019326404999999998,97,64.0,0,2
345,3754039,23,Watford,63,1,0,6,0,0,1,0.022137048333333333,97,65.0,0,2
346,3754039,23,Watford,64,1,0,6,0,0,1,0.022137048333333333,97,66.0,0,2
347,3754039,23,Watford,65,1,0,6,0,0,1,0.020137048333333334,97,67.0,0,2
348,3754039,23,Watford,66,1,0,6,0,0,1,0.018803715000000002,97,68.0,0,2
349,3754039,23,Watford,67,1,0,6,0,0,1,0.016840588333333337,97,69.0,0,2
350,3754039,23,Watford,68,1,0,6,0,0,1,0.016840588333333337,97,70.0,0,2
351,3754039,23,Watford,69,1,0,6,0,0,1,0.011891698333333336,97,71.0,0,2
352,3754039,23,Watford,70,1,0,6,0,0,1,0.010033275000000001,97,72.0,0,2
353,3754039,23,Watford,71,1,0,6,0,0,1,0.008281341666666667,97,73.0,0,2
354,3754039,23,Watford,72,1,0,6,0,0,1,0.008281341666666667,97,74.0,0,2
355,3754039,23,Watford,73,1,0,6,0,0,1,0.0054706983333333336,97,75.0,0,2
356,3754039,23,Watford,74,1,0,8,0,0,1,0.022253694999999997,97,76.0,0,2
357,3754039,23,Watford,75,1,0,9,0,0,1,0.024486563333333333,97,77.0,0,2
358,3754039,23,Watford,76,1,-1,9,0,0,1,0.024486563333333333,97,78.0,0,2
359,3754039,23,Watford,77,1,-1,9,0,0,1,0.024486563333333333,97,79.0,0,2
360,3754039,23,Watford,78,1,-1,9,0,0,1,0.024486563333333333,97,80.0,0,2
361,3754039,23,Watford,79,1,-1,9,0,0,1,0.023167401666666667,97,81.0,0,2
362,3754039,23,Watford,80,1,-1,9,0,0,1,0.023167401666666667,97,82.0,0,2
363,3754039,23,Watford,81,2,-1,10,0,1,1,0.027994851671666664,97,84.0,0,2
364,3754039,23,Watford,83,2,-1,10,0,1,1,0.04073950333833333,97,86.0,0,2
365,3754039,23,Watford,84,2,-1,10,0,1,1,0.02395650667166667,97,87.0,0,2
366,3754039,23,Watford,85,2,-1,10,0,1,1,0.021723638338333337,97,88.0,0,2
367,3754039,23,Watford,86,2,-1,10,0,1,1,0.021723638338333337,97,89.0,0,2
368,3754039,23,Watford,87,2,-1,10,0,1,1,0.021723638338333337,97,90.0,0,2
369,3754039,23,Watford,88,2,-1,10,0,1,1,0.026802493338333337,97,91.0,0,2
370,3754039,23,Watford,89,2,-1,10,0,1,1,0.026802493338333337,97,92.0,0,2
371,3754039,23,Watford,90,2,-1,10,0,1,1,0.026802493338333337,97,93.0,0,2
372,3754039,23,Watford,91,2,-1,10,0,1,1,0.020738723333333337,97,94.0,0,2
373,3754039,23,Watford,92,2,-1,11,0,1,1,0.024974050000000005,97,95.0,0,2
374,3754039,23,Watford,93,2,-1,11,-1,1,1,0.012229398333333336,97,96.0,0,2
375,3754039,23,Watford,95,2,-1,11,-1,1,1,0.012229398333333336,97,98.0,0,2
376,3754039,23,Watford,96,2,-1,11,-1,1,1,0.012229398333333336,97,99.0,0,2
377,3754039,23,Watford,97,2,-1,11,-1,1,1,0.012229398333333336,97,100.0,0,2
378,3754041,1,Arsenal,0,0,0,0,0,0,1,0.0,92,0.0,1,4
379,3754041,1,Arsenal,1,0,0,0,0,0,1,0.0,92,1.0,1,4
380,3754041,1,Arsenal,2,0,0,0,0,0,1,0.0,92,2.0,1,4
381,3754041,1,Arsenal,3,0,0,0,0,0,1,0.0,92,3.0,1,4
382,3754041,1,Arsenal,4,1,0,1,0,1,1,0.0,92,4.0,1,4
383,3754041,1,Arsenal,5,1,0,2,0,1,1,0.0,92,5.0,1,4
384,3754041,1,Arsenal,6,1,0,2,0,1,1,0.0,92,7.000000000000001,1,4
385,3754041,1,Arsenal,7,1,0,2,0,1,1,0.0,92,8.0,1,4
386,3754041,1,Arsenal,8,1,0,2,0,1,1,0.0,92,9.0,1,4
387,3754041,1,Arsenal,9,1,0,2,0,1,1,0.10713526833333334,92,10.0,1,4
388,3754041,1,Arsenal,10,1,0,2,0,1,1,0.10713526833333334,92,11.0,1,4
389,3754041,1,Arsenal,11,1,0,2,0,1,1,0.11141586833333332,92,12.0,1,4
390,3754041,1,Arsenal,12,1,0,3,0,1,1,0.0843162,92,13.0,1,4
391,3754041,1,Arsenal,13,1,0,3,0,1,1,0.08345601999999999,92,14.000000000000002,1,4
392,3754041,1,Arsenal,14,1,0,3,0,1,1,0.05542392333333333,92,15.0,1,4
393,3754041,1,Arsenal,15,1,0,3,0,1,1,0.04792741500000001,92,16.0,1,4
394,3754041,1,Arsenal,16,1,0,3,0,1,1,0.03723693666666667,92,17.0,1,4
395,3754041,1,Arsenal,17,1,0,3,0,1,1,0.020681453333333336,92,18.0,1,4
396,3754041,1,Arsenal,18,1,0,3,0,1,1,0.019461281666666667,92,20.0,1,4
397,3754041,1,Arsenal,19,1,0,3,0,1,1,0.030421213333333336,92,21.0,1,4
398,3754041,1,Arsenal,20,1,0,3,0,1,1,0.03141660833333333,92,22.0,1,4
399,3754041,1,Arsenal,21,1,0,4,0,1,1,0.036639875,92,23.0,1,4
400,3754041,1,Arsenal,22,1,0,4,0,1,1,0.032647835,92,24.0,1,4
401,3754041,1,Arsenal,23,1,0,4,0,1,1,0.032647835,92,25.0,1,4
402,3754041,1,Arsenal,24,1,0,4,0,1,1,0.032647835,92,26.0,1,4
403,3754041,1,Arsenal,25,1,0,4,0,1,1,0.07432774,92,27.0,1,4
404,3754041,1,Arsenal,26,1,0,4,0,1,1,0.07588379666666666,92,28.000000000000004,1,4
405,3754041,1,Arsenal,27,1,0,4,0,1,1,0.08693259,92,28.999999999999996,1,4
406,3754041,1,Arsenal,28,1,0,4,0,1,1,0.08693259,92,30.0,1,4
407,3754041,1,Arsenal,29,1,0,4,0,1,1,0.10125150499999999,92,32.0,1,4
408,3754041,1,Arsenal,30,1,0,4,0,1,1,0.10025611000000001,92,33.0,1,4
409,3754041,1,Arsenal,31,1,0,5,0,1,1,0.10057151833333333,92,34.0,1,4
410,3754041,1,Arsenal,32,1,0,6,0,1,1,0.10356511166666667,92,35.0,1,4
411,3754041,1,Arsenal,33,1,0,6,0,1,1,0.10439155500000001,92,36.0,1,4
412,3754041,1,Arsenal,34,1,0,7,0,1,1,0.12111366166666668,92,37.0,1,4
413,3754041,1,Arsenal,35,1,0,7,0,1,1,0.07997818833333334,92,38.0,1,4
414,3754041,1,Arsenal,36,1,0,7,0,1,1,0.07012583666666666,92,39.0,1,4
415,3754041,1,Arsenal,37,1,0,7,0,1,1,0.05907704333333332,92,40.0,1,4
416,3754041,1,Arsenal,38,1,1,7,0,1,1,0.05907704333333332,92,41.0,1,4
417,3754041,1,Arsenal,39,1,1,7,0,1,1,0.05662977500000001,92,42.0,1,4
418,3754041,1,Arsenal,40,1,1,7,0,1,1,0.07696192833333335,92,43.0,1,4
419,3754041,1,Arsenal,41,1,1,7,0,1,1,0.08442494833333333,92,45.0,1,4
420,3754041,1,Arsenal,42,1,1,7,0,1,1,0.07853900833333333,92,46.0,1,4
421,3754041,1,Arsenal,43,1,1,7,0,1,1,0.077712565,92,47.0,1,4
422,3754041,1,Arsenal,44,1,1,7,0,1,1,0.060990458333333344,92,48.0,1,4
423,3754041,1,Arsenal,45,1,1,7,0,1,1,0.06044602666666667,92,49.0,1,4
424,3754041,1,Arsenal,46,1,1,7,0,1,1,0.06383498000000001,92,50.0,1,4
425,3754041,1,Arsenal,47,1,1,7,0,1,1,0.07236171833333334,92,51.0,1,4
426,3754041,1,Arsenal,48,1,1,7,0,1,1,0.07437366333333333,92,52.0,1,4
427,3754041,1,Arsenal,49,1,1,7,0,1,1,0.05600832499999999,92,53.0,1,4
428,3754041,1,Arsenal,50,1,1,7,0,1,1,0.05448750833833334,92,54.0,1,4
429,3754041,1,Arsenal,51,1,1,7,0,1,1,0.043134765005,92,55.00000000000001,1,4
430,3754041,1,Arsenal,52,1,1,7,0,1,1,0.043705960004999996,92,56.99999999999999,1,4
431,3754041,1,Arsenal,53,1,1,7,0,1,1,0.043705960004999996,92,57.99999999999999,1,4
432,3754041,1,Arsenal,54,1,1,7,0,1,1,0.043705960004999996,92,59.0,1,4
433,3754041,1,Arsenal,55,1,1,8,0,1,1,0.05110804333833333,92,60.0,1,4
434,3754041,1,Arsenal,56,1,1,8,0,1,1,0.047719090005000006,92,61.0,1,4
435,3754041,1,Arsenal,57,1,1,8,0,1,1,0.039192351671666674,92,62.0,1,4
436,3754041,1,Arsenal,58,1,1,8,0,1,1,0.037180406671666666,92,63.0,1,4
437,3754041,1,Arsenal,59,1,1,8,0,1,1,0.03271416667166667,92,64.0,1,4
438,3754041,1,Arsenal,60,1,1,8,0,1,1,0.013902830000000001,92,65.0,1,4
439,3754041,1,Arsenal,61,1,1,8,0,1,1,0.036467451666666664,92,66.0,1,4
440,3754041,1,Arsenal,62,1,1,8,0,1,1,0.03658130833333333,92,67.0,1,4
441,3754041,1,Arsenal,64,1,1,8,0,1,1,0.03658130833333333,92,70.0,1,4
442,3754041,1,Arsenal,65,1,1,8,0,1,1,0.029179225000000003,92,71.0,1,4
443,3754041,1,Arsenal,66,1,1,8,0,1,1,0.030370218333333338,92,72.0,1,4
444,3754041,1,Arsenal,68,1,1,8,0,1,1,0.030370218333333338,92,74.0,1,4
445,3754041,1,Arsenal,69,1,1,8,0,1,1,0.049201678333333325,92,75.0,1,4
446,3754041,1,Arsenal,70,1,1,8,0,1,1,0.06923787667166667,92,76.0,1,4
447,3754041,1,Arsenal,71,1,1,9,0,1,1,0.047859520005,92,77.0,1,4
448,3754041,1,Arsenal,72,1,1,10,0,1,1,0.06189307167666667,92,78.0,1,4
449,3754041,1,Arsenal,73,1,1,10,0,1,1,0.06189307167666667,92,79.0,1,4
450,3754041,1,Arsenal,74,1,1,11,0,1,1,0.06635664667666666,92,80.0,1,4
451,3754041,1,Arsenal,75,1,1,11,0,1,1,0.07088472501,92,82.0,1,4
452,3754041,1,Arsenal,76,1,1,11,0,1,1,0.08035612001,92,83.0,1,4
453,3754041,1,Arsenal,77,2,1,12,0,2,1,0.10654889834833332,92,84.0,1,4
454,3754041,1,Arsenal,79,3,1,13,0,3,1,0.088459740015,92,86.0,1,4
455,3754041,1,Arsenal,80,3,1,13,0,3,1,0.06842354167666667,92,87.0,1,4
456,3754041,1,Arsenal,81,3,1,13,0,3,1,0.06130772501,92,88.0,1,4
457,3754041,1,Arsenal,82,3,1,13,0,3,1,0.046589121671666664,92,89.0,1,4
458,3754041,1,Arsenal,83,3,1,14,0,3,1,0.056140571671666674,92,90.0,1,4
459,3754041,1,Arsenal,84,3,1,14,0,3,1,0.07620603167166667,92,91.0,1,4
460,3754041,1,Arsenal,85,3,1,14,0,3,1,0.07167795333833334,92,92.0,1,4
461,3754041,1,Arsenal,86,3,1,14,0,3,1,0.06101556500500001,92,93.0,1,4
462,3754041,1,Arsenal,87,3,1,14,0,3,1,0.034822786666666675,92,95.0,1,4
463,3754041,1,Arsenal,88,3,1,14,0,3,1,0.034822786666666675,92,96.0,1,4
464,3754041,1,Arsenal,89,3,1,14,0,3,1,0.039438150000000005,92,97.0,1,4
465,3754041,1,Arsenal,90,3,1,15,0,3,1,0.072549530005,92,98.0,1,4
466,3754041,1,Arsenal,91,3,1,17,0,3,1,0.09970002667166666,92,99.0,1,4
467,3754041,1,Arsenal,92,3,1,17,0,3,1,0.09970002667166666,92,100.0,1,4
468,3754041,59,Aston Villa,0,0,0,0,0,0,0,0.09014857667166666,92,0.0,0,0
469,3754041,59,Aston Villa,1,0,0,0,0,0,0,0.06561954167166666,92,1.0,0,0
470,3754041,59,Aston Villa,2,0,0,0,0,0,0,0.06561954167166666,92,2.0,0,0
471,3754041,59,Aston Villa,3,0,0,0,0,0,0,0.06561954167166666,92,3.0,0,0
472,3754041,59,Aston Villa,4,0,0,0,0,-1,0,0.06561954167166666,92,4.0,0,0
473,3754041,59,Aston Villa,5,0,0,0,0,-1,0,0.06561954167166666,92,5.0,0,0
474,3754041,59,Aston Villa,6,0,0,0,0,-1,0,0.06026187667166666,92,7.000000000000001,0,0
475,3754041,59,Aston Villa,7,0,0,0,0,-1,0,0.033419925,92,8.0,0,0
476,3754041,59,Aston Villa,8,0,0,0,0,-1,0,0.006269428333333334,92,9.0,0,0
477,3754041,59,Aston Villa,9,0,0,0,0,-1,0,0.006269428333333334,92,10.0,0,0
478,3754041,59,Aston Villa,10,0,0,0,0,-1,0,0.006269428333333334,92,11.0,0,0
479,3754041,59,Aston Villa,11,0,0,0,0,-1,0,0.006269428333333334,92,12.0,0,0
480,3754041,59,Aston Villa,12,0,0,0,0,-1,0,0.006269428333333334,92,13.0,0,0
481,3754041,59,Aston Villa,13,0,0,0,0,-1,0,0.02154697666666667,92,14.000000000000002,0,0
482,3754041,59,Aston Villa,14,0,0,0,0,-1,0,0.021724145,92,15.0,0,0
483,3754041,59,Aston Villa,15,0,0,1,0,-1,0,0.02373866,92,16.0,0,0
484,3754041,59,Aston Villa,16,0,0,1,0,-1,0,0.02373866,92,17.0,0,0
485,3754041,59,Aston Villa,17,0,0,1,0,-1,0,0.03710775666666667,92,18.0,0,0
486,3754041,59,Aston Villa,18,0,0,1,0,-1,0,0.038011210000000004,92,20.0,0,0
487,3754041,59,Aston Villa,19,0,0,1,0,-1,0,0.038011210000000004,92,21.0,0,0
488,3754041,59,Aston Villa,20,0,0,1,0,-1,0,0.038011210000000004,92,22.0,0,0
489,3754041,59,Aston Villa,21,0,0,1,0,-1,0,0.038011210000000004,92,23.0,0,0
490,3754041,59,Aston Villa,22,0,0,1,0,-1,0,0.04293268833333334,92,24.0,0,0
491,3754041,59,Aston Villa,23,0,0,1,0,-1,0,0.032123171666666665,92,25.0,0,0
492,3754041,59,Aston Villa,24,0,0,1,0,-1,0,0.03194600333333334,92,26.0,0,0
493,3754041,59,Aston Villa,25,0,0,1,0,-1,0,0.029931488333333332,92,27.0,0,0
494,3754041,59,Aston Villa,26,0,0,1,0,-1,0,0.029931488333333332,92,28.000000000000004,0,0
495,3754041,59,Aston Villa,27,0,0,1,0,-1,0,0.010292963333333332,92,28.999999999999996,0,0
496,3754041,59,Aston Villa,28,0,0,1,0,-1,0,0.00938951,92,30.0,0,0
497,3754041,59,Aston Villa,29,0,0,1,0,-1,0,0.00938951,92,32.0,0,0
498,3754041,59,Aston Villa,30,0,0,1,0,-1,0,0.00938951,92,33.0,0,0
499,3754041,59,Aston Villa,31,0,0,1,0,-1,0,0.00938951,92,34.0,0,0
500,3754041,59,Aston Villa,32,0,0,1,0,-1,0,0.004468031666666665,92,35.0,0,0
501,3754041,59,Aston Villa,33,0,0,1,0,-1,0,0.0,92,36.0,0,0
502,3754041,59,Aston Villa,34,0,0,1,0,-1,0,0.0,92,37.0,0,0
503,3754041,59,Aston Villa,35,0,0,1,0,-1,0,0.0,92,38.0,0,0
504,3754041,59,Aston Villa,36,0,0,1,0,-1,0,0.002339676666666667,92,39.0,0,0
505,3754041,59,Aston Villa,37,0,0,2,0,-1,0,0.014913800000000001,92,40.0,0,0
506,3754041,59,Aston Villa,38,0,-1,3,0,-1,0,0.016193515000000002,92,41.0,0,0
507,3754041,59,Aston Villa,39,0,-1,3,0,-1,0,0.016193515000000002,92,42.0,0,0
508,3754041,59,Aston Villa,40,0,-1,3,0,-1,0,0.016193515000000002,92,43.0,0,0
509,3754041,59,Aston Villa,41,0,-1,3,0,-1,0,0.016193515000000002,92,45.0,0,0
510,3754041,59,Aston Villa,42,0,-1,3,0,-1,0,0.025049913333333333,92,46.0,0,0
511,3754041,59,Aston Villa,43,0,-1,3,0,-1,0,0.02849126,92,47.0,0,0
512,3754041,59,Aston Villa,44,0,-1,3,0,-1,0,0.03493192666666667,92,48.0,0,0
513,3754041,59,Aston Villa,45,0,-1,3,0,-1,0,0.03493192666666667,92,49.0,0,0
514,3754041,59,Aston Villa,46,0,-1,3,0,-1,0,0.03259225,92,50.0,0,0
515,3754041,59,Aston Villa,47,0,-1,3,0,-1,0,0.020018126666666667,92,51.0,0,0
516,3754041,59,Aston Villa,48,0,-1,3,0,-1,0,0.018738411666666666,92,52.0,0,0
517,3754041,59,Aston Villa,49,0,-1,3,0,-1,0,0.018738411666666666,92,53.0,0,0
518,3754041,59,Aston Villa,50,0,-1,3,0,-1,0,0.018738411666666666,92,54.0,0,0
519,3754041,59,Aston Villa,51,0,-1,3,0,-1,0,0.018738411666666666,92,55.00000000000001,0,0
520,3754041,59,Aston Villa,52,0,-1,3,0,-1,0,0.025778476666666668,92,56.99999999999999,0,0
521,3754041,59,Aston Villa,53,0,-1,3,0,-1,0,0.02757881333333333,92,57.99999999999999,0,0
522,3754041,59,Aston Villa,54,0,-1,4,0,-1,0,0.027790135,92,59.0,0,0
523,3754041,59,Aston Villa,55,0,-1,4,0,-1,0,0.027790135,92,60.0,0,0
524,3754041,59,Aston Villa,56,0,-1,4,0,-1,0,0.05542809,92,61.0,0,0
525,3754041,59,Aston Villa,57,0,-1,4,0,-1,0,0.059103783333333326,92,62.0,0,0
526,3754041,59,Aston Villa,58,0,-1,4,0,-1,0,0.06641052666666666,92,63.0,0,0
527,3754041,59,Aston Villa,59,0,-1,4,0,-1,0,0.06641052666666666,92,64.0,0,0
528,3754041,59,Aston Villa,60,0,-1,4,0,-1,0,0.06641052666666666,92,65.0,0,0
529,3754041,59,Aston Villa,61,0,-1,4,0,-1,0,0.06641052666666666,92,66.0,0,0
530,3754041,59,Aston Villa,62,0,-1,4,0,-1,0,0.050514063333333324,92,67.0,0,0
531,3754041,59,Aston Villa,64,0,-1,4,0,-1,0,0.039798851666666656,92,70.0,0,0
532,3754041,59,Aston Villa,65,0,-1,4,0,-1,0,0.055365550001666666,92,71.0,0,0
533,3754041,59,Aston Villa,66,0,-1,4,0,-1,0,0.027727595001666668,92,72.0,0,0
534,3754041,59,Aston Villa,68,0,-1,4,0,-1,0,0.016745158335000003,92,74.0,0,0
535,3754041,59,Aston Villa,69,0,-1,4,0,-1,0,0.016745158335000003,92,75.0,0,0
536,3754041,59,Aston Villa,70,0,-1,4,0,-1,0,0.016745158335000003,92,76.0,0,0
537,3754041,59,Aston Villa,71,0,-1,4,0,-1,0,0.016745158335000003,92,77.0,0,0
538,3754041,59,Aston Villa,72,0,-1,4,0,-1,0,0.016745158335000003,92,78.0,0,0
539,3754041,59,Aston Villa,73,0,-1,4,0,-1,0,0.016745158335000003,92,79.0,0,0
540,3754041,59,Aston Villa,74,0,-1,4,0,-1,0,0.015566698335,92,80.0,0,0
541,3754041,59,Aston Villa,75,0,-1,4,0,-1,0,0.0,92,82.0,0,0
542,3754041,59,Aston Villa,76,0,-1,4,0,-1,0,0.0,92,83.0,0,0
543,3754041,59,Aston Villa,77,0,-1,4,0,-2,0,0.0,92,84.0,0,0
544,3754041,59,Aston Villa,79,0,-1,4,0,-3,0,0.0,92,86.0,0,0
545,3754041,59,Aston Villa,80,0,-1,4,0,-3,0,0.0,92,87.0,0,0
546,3754041,59,Aston Villa,81,0,-1,4,0,-3,0,0.0017123533333333334,92,88.0,0,0
547,3754041,59,Aston Villa,82,0,-1,4,0,-3,0,0.009110563333333333,92,89.0,0,0
548,3754041,59,Aston Villa,83,0,-1,5,0,-3,0,0.021348028333333335,92,90.0,0,0
549,3754041,59,Aston Villa,84,0,-1,5,0,-3,0,0.021348028333333335,92,91.0,0,0
550,3754041,59,Aston Villa,85,0,-1,6,0,-3,0,0.025016003333333335,92,92.0,0,0
551,3754041,59,Aston Villa,86,0,-1,6,0,-3,0,0.025016003333333335,92,93.0,0,0
552,3754041,59,Aston Villa,87,0,-1,6,0,-3,0,0.025016003333333335,92,95.0,0,0
553,3754041,59,Aston Villa,88,0,-1,6,0,-3,0,0.026506728333333333,92,96.0,0,0
554,3754041,59,Aston Villa,89,0,-1,6,0,-3,0,0.026506728333333333,92,97.0,0,0
555,3754041,59,Aston Villa,90,0,-1,6,0,-3,0,0.026506728333333333,92,98.0,0,0
556,3754041,59,Aston Villa,91,0,-1,6,0,-3,0,0.024794375,92,99.0,0,0
557,3754041,59,Aston Villa,92,0,-1,6,0,-3,0,0.017396164999999998,92,100.0,0,0
558,3754043,28,AFC Bournemouth,0,0,0,0,0,-1,0,0.0,93,0.0,0,0
559,3754043,28,AFC Bournemouth,1,0,0,0,0,-1,0,0.0,93,1.0,0,0
560,3754043,28,AFC Bournemouth,2,0,0,0,0,-1,0,0.0,93,2.0,0,0
561,3754043,28,AFC Bournemouth,3,0,0,0,0,-1,0,0.0,93,3.0,0,0
562,3754043,28,AFC Bournemouth,4,0,0,0,0,-1,0,0.0,93,4.0,0,0
563,3754043,28,AFC Bournemouth,5,0,0,0,0,-1,0,0.0,93,5.0,0,0
564,3754043,28,AFC Bournemouth,6,0,0,0,0,-1,0,0.0,93,6.0,0,0
565,3754043,28,AFC Bournemouth,7,0,0,0,0,-1,0,0.0,93,8.0,0,0
566,3754043,28,AFC Bournemouth,8,0,0,0,0,-1,0,0.0,93,9.0,0,0
567,3754043,28,AFC Bournemouth,9,0,0,0,0,-1,0,0.02185873,93,10.0,0,0
568,3754043,28,AFC Bournemouth,10,0,0,0,0,-1,0,0.02185873,93,11.0,0,0
569,3754043,28,AFC Bournemouth,11,0,0,0,0,-1,0,0.02185873,93,12.0,0,0
570,3754043,28,AFC Bournemouth,12,0,0,0,0,-1,0,0.02185873,93,13.0,0,0
571,3754043,28,AFC Bournemouth,13,0,0,0,0,-1,0,0.023409538333333334,93,14.000000000000002,0,0
572,3754043,28,AFC Bournemouth,14,0,0,0,0,-1,0,0.023409538333333334,93,15.0,0,0
573,3754043,28,AFC Bournemouth,15,0,0,0,0,-2,0,0.02278125,93,16.0,0,0
574,3754043,28,AFC Bournemouth,16,0,0,0,0,-2,0,0.02278125,93,17.0,0,0
575,3754043,28,AFC Bournemouth,17,0,0,0,0,-2,0,0.02278125,93,18.0,0,0
576,3754043,28,AFC Bournemouth,18,0,0,0,0,-2,0,0.0015508083333333335,93,19.0,0,0
